UDI,Target,Product,type,Air,Process,Rotationa2,Torque,Too2
7562,0,254741,2,300.3,311.1,1388,49.4,128
7563,0,122422,1,300.3,311.1,1350,58.7,130
7564,0,122423,1,300.4,311.2,1831,23.4,133
7565,1,122424,1,300.3,311.2,1381,65.2,136
7566,0,122425,1,300.3,311.2,1783,25.6,139
7567,0,254746,2,300.3,311,1613,34.7,142
7568,0,122427,1,300.2,311,2370,14.7,144
7569,0,254748,2,300.2,311,1627,33.7,147
7570,1,254749,2,300.2,311,1255,71.8,149
7571,0,336984,3,300.2,311,1777,27.5,151
7572,0,254751,2,300.3,311.1,1606,30.9,156
7573,0,254752,2,300.3,311.1,1676,28.6,158
7574,0,254753,2,300.3,311.1,1605,37.1,160
7575,0,254754,2,300.4,311.1,1487,37.4,162
7576,0,254755,2,300.4,311.2,1471,46.5,164
7577,0,122436,1,300.3,311.1,1477,44.2,166
7578,0,254757,2,300.4,311.2,1530,32,169
7579,0,254758,2,300.4,311.2,1673,28.9,171
7580,0,254759,2,300.4,311.2,1436,56.8,173
7581,0,254760,2,300.4,311.3,1495,51.2,175
7582,0,122441,1,300.4,311.2,1366,56.1,177
7583,0,336996,3,300.4,311.2,1489,45.3,180
7584,0,254763,2,300.3,311.1,1480,46.6,185
7585,0,254764,2,300.4,311.2,1472,37.3,187
7586,0,254765,2,300.4,311.1,1397,50.8,189
7587,0,254766,2,300.4,311.1,1589,35.5,191
7588,0,254767,2,300.4,311.1,1405,54.1,193
7589,0,254768,2,300.4,311.1,2013,20.1,195
7590,0,254769,2,300.4,311,1802,26,197
7591,0,122450,1,300.4,311,1433,46.1,199
7592,1,122451,1,300.5,311.1,1296,61.3,202
7593,0,122452,1,300.5,311.2,1551,36.6,205
7594,1,254773,2,300.5,311.2,1270,67.5,208
7595,0,254774,2,300.6,311.3,1531,38.5,0
7596,0,337009,3,300.5,311.2,1397,45.2,2
7597,0,254776,2,300.5,311.1,1547,37.2,7
7598,0,254777,2,300.5,311,2074,18.9,9
7599,0,254778,2,300.5,311.1,1491,42.6,11
7600,0,254779,2,300.5,311,1759,28.3,13
7601,0,122460,1,300.4,311,1595,35.4,15
7602,0,254781,2,300.4,311.2,1351,62,18
7603,0,254782,2,300.4,311.2,1705,28.7,20
7604,0,254783,2,300.4,311.2,1406,43.6,22
7605,0,254784,2,300.4,311.3,1639,34.6,24
7606,0,337019,3,300.4,311.3,2026,20.3,26
7607,0,122466,1,300.4,311.3,1350,56.5,31
7608,0,122467,1,300.5,311.3,1468,41.1,34
7609,0,254788,2,300.5,311.4,1642,27.1,37
7610,0,254789,2,300.5,311.3,1490,41.8,39
7611,0,122470,1,300.5,311.3,1507,43.4,41
7612,0,254791,2,300.5,311.4,1611,32.7,44
7613,0,122472,1,300.5,311.4,1743,27.6,46
7614,0,254793,2,300.5,311.3,1475,46.3,49
7615,0,254794,2,300.5,311.4,1432,47.5,51
7616,0,254795,2,300.5,311.4,1442,47,53
7617,0,122476,1,300.6,311.4,1468,40.4,55
7618,0,254797,2,300.5,311.4,1556,45.3,58
7619,0,122478,1,300.5,311.4,1312,51.4,60
7620,0,254799,2,300.6,311.5,1459,47,63
7621,0,254800,2,300.5,311.5,1651,36.9,65
7622,0,254801,2,300.5,311.5,1490,38.4,67
7623,0,122482,1,300.6,311.6,1473,31.5,69
7624,0,254803,2,300.6,311.7,1734,29.9,72
7625,0,254804,2,300.6,311.7,1507,45.5,74
7626,0,254805,2,300.6,311.7,1556,34.9,76
7627,0,337040,3,300.5,311.6,1351,53.5,78
7628,0,254807,2,300.5,311.7,1445,44.8,83
7629,0,254808,2,300.5,311.7,1619,32.7,85
7630,0,122489,1,300.5,311.7,1269,64,87
7631,0,254810,2,300.5,311.6,1534,37.7,90
7632,0,254811,2,300.5,311.6,1444,49.3,92
7633,0,254812,2,300.5,311.6,1744,26.8,94
7634,0,254813,2,300.4,311.5,1441,44.6,96
7635,0,122494,1,300.3,311.3,1506,40.7,98
7636,0,254815,2,300.3,311.4,1526,38.5,101
7637,0,254816,2,300.4,311.5,1704,29.7,103
7638,0,337051,3,300.4,311.4,1445,52.4,105
7639,0,254818,2,300.5,311.5,1661,35.9,110
7640,0,254819,2,300.5,311.4,1466,41.8,112
7641,0,254820,2,300.4,311.3,1608,35.1,114
7642,0,122501,1,300.4,311.4,1352,57.3,116
7643,0,122502,1,300.4,311.4,1604,31.7,119
7644,0,337057,3,300.4,311.4,1427,50.7,122
7645,0,254824,2,300.4,311.4,1424,44.6,127
7646,0,254825,2,300.4,311.4,1662,29.3,129
7647,0,254826,2,300.4,311.4,1936,23.9,131
7648,0,254827,2,300.4,311.4,1728,31.7,133
7649,0,254828,2,300.4,311.4,1552,28.8,135
7650,0,337063,3,300.4,311.5,1662,29,137
7651,0,254830,2,300.3,311.4,1343,57.7,142
7652,0,122511,1,300.4,311.5,1476,32.6,144
7653,0,254832,2,300.3,311.4,1346,51.1,147
7654,0,254833,2,300.4,311.5,1492,44.6,149
7655,0,122514,1,300.3,311.5,1540,41.5,151
7656,0,254835,2,300.4,311.5,1596,32.5,154
7657,0,254836,2,300.5,311.6,1541,47.8,156
7658,0,254837,2,300.5,311.6,1661,30,158
7659,0,122518,1,300.4,311.6,1359,55.4,160
7660,0,254839,2,300.5,311.6,1528,42.4,163
7661,0,122520,1,300.5,311.6,1246,52.9,165
7662,0,254841,2,300.5,311.6,1575,32.5,168
7663,0,122522,1,300.5,311.6,1658,30.4,170
7664,0,254843,2,300.5,311.6,1385,54.8,173
7665,0,337078,3,300.5,311.7,1454,50.3,175
7666,0,254845,2,300.5,311.6,1497,40.5,180
7667,0,122526,1,300.6,311.7,1424,50.8,182
7668,0,254847,2,300.6,311.7,1528,43.9,185
7669,0,254848,2,300.6,311.8,1539,37,187
7670,1,254849,2,300.7,311.8,1336,58.4,189
7671,0,254850,2,300.5,311.6,1525,37.6,191
7672,0,122531,1,300.5,311.6,1456,51.1,193
7673,0,122532,1,300.5,311.7,2141,17.2,196
7674,0,122533,1,300.5,311.6,1476,39.1,199
7675,0,254854,2,300.5,311.6,1509,47.2,202
7676,0,254855,2,300.5,311.6,1447,45.4,204
7677,0,254856,2,300.6,311.7,1448,49.1,206
7678,0,254857,2,300.6,311.7,1428,52.6,208
7679,0,122538,1,300.6,311.7,1389,52.1,210
7680,0,254859,2,300.7,311.7,1635,32.4,213
7681,0,254860,2,300.7,311.7,1395,43.7,215
7682,0,254861,2,300.7,311.8,1443,43.7,217
7683,0,122542,1,300.7,311.7,1412,49.1,219
7684,0,254863,2,300.7,311.7,1524,43.5,222
7685,0,122544,1,300.7,311.8,1407,42.4,224
7686,0,254865,2,300.8,311.7,1397,43.5,227
7687,0,122546,1,300.7,311.7,1504,36.9,229
7688,1,122547,1,300.7,311.7,2097,18.9,232
7689,0,254868,2,300.6,311.7,1553,39.8,0
7690,0,254869,2,300.6,311.7,1432,39.2,2
7691,0,122550,1,300.5,311.6,1577,36.5,4
7692,0,122551,1,300.5,311.5,1370,56.1,7
7693,0,337106,3,300.5,311.6,1506,36.2,10
7694,0,254873,2,300.6,311.6,1964,21.4,15
7695,0,337108,3,300.6,311.7,1500,36.7,17
7696,0,254875,2,300.6,311.7,1488,47.7,22
7697,0,337110,3,300.6,311.5,1282,60.2,24
7698,0,254877,2,300.5,311.4,1400,45.1,29
7699,0,254878,2,300.6,311.5,1419,38.6,31
7700,0,122559,1,300.7,311.5,1441,40.6,33
7701,0,122560,1,300.7,311.6,1348,62.5,36
7702,0,337115,3,300.8,311.7,1468,38.7,39
7703,0,122562,1,300.7,311.7,1701,30.8,44
7704,0,337117,3,300.7,311.7,1864,23.6,47
7705,0,122564,1,300.6,311.6,1630,31.8,52
7706,0,254885,2,300.5,311.5,1316,49.7,55
7707,0,254886,2,300.5,311.5,1708,31.2,57
7708,0,337121,3,300.5,311.4,1679,27.5,59
7709,0,254888,2,300.5,311.4,1709,32.3,64
7710,0,254889,2,300.5,311.4,1445,41.5,66
7711,0,122570,1,300.5,311.4,1390,51.9,68
7712,0,254891,2,300.4,311.4,1309,55.5,71
7713,0,254892,2,300.5,311.5,1499,37.6,73
7714,0,122573,1,300.5,311.4,2072,18.8,75
7715,0,254894,2,300.5,311.5,1487,43,78
7716,0,254895,2,300.5,311.5,1302,49.6,80
7717,0,122576,1,300.5,311.5,1378,48.2,82
7718,0,254897,2,300.5,311.6,1365,53,85
7719,0,337132,3,300.6,311.7,1427,44.6,87
7720,0,337133,3,300.6,311.7,1535,33.3,92
7721,0,337134,3,300.5,311.6,1476,41.7,97
7722,0,254901,2,300.5,311.6,1425,42.4,102
7723,0,254902,2,300.5,311.7,1409,54.7,104
7724,0,254903,2,300.5,311.6,1730,30.2,106
7725,0,122584,1,300.5,311.6,1454,41.4,108
7726,0,254905,2,300.6,311.7,1744,26.9,111
7727,0,122586,1,300.8,311.9,1761,29,113
7728,0,122587,1,300.7,311.9,1657,30.9,116
7729,0,254908,2,300.7,311.8,1420,47,119
7730,0,337143,3,300.7,311.9,1329,59.2,121
7731,0,254910,2,300.6,311.9,1472,44.2,126
7732,0,254911,2,300.6,312,1566,30.1,128
7733,0,254912,2,300.6,312,1430,42.7,130
7734,0,254913,2,300.6,312,1481,40.9,132
7735,0,254914,2,300.6,312,1670,29.4,134
7736,0,254915,2,300.6,312,1406,55.1,136
7737,0,337150,3,300.6,312.1,1354,46.9,138
7738,0,122597,1,300.5,312,1985,19.3,143
7739,0,122598,1,300.5,312,1263,60.8,146
7740,0,254919,2,300.5,311.9,1576,31.1,149
7741,0,254920,2,300.5,312,1453,45.1,151
7742,0,254921,2,300.5,312,1478,39,153
7743,0,122602,1,300.5,311.9,1323,57.9,155
7744,0,254923,2,300.5,311.9,1710,28.4,158
7745,0,254924,2,300.4,311.7,1314,59.5,160
7746,0,254925,2,300.4,311.7,1460,39.6,162
7747,0,122606,1,300.4,311.7,1508,45.4,164
7748,0,122607,1,300.5,311.8,1331,55.3,167
7749,0,254928,2,300.4,311.7,1515,47.4,170
7750,0,254929,2,300.4,311.6,1674,33,172
7751,0,254930,2,300.4,311.7,1444,51.2,174
7752,0,122611,1,300.4,311.7,1398,42.6,176
7753,0,122612,1,300.4,311.7,1832,24.2,179
7754,0,122613,1,300.5,311.8,1591,42,182
7755,0,122614,1,300.4,311.7,1478,39.9,185
7756,0,122615,1,300.4,311.8,1362,47.6,188
7757,1,254936,2,300.5,311.8,1368,57.9,191
7758,0,122617,1,300.3,311.7,1723,28.3,193
7759,0,254938,2,300.4,311.8,1689,30.8,196
7760,1,254939,2,300.4,311.8,1272,59.2,198
7761,0,122620,1,300.4,311.7,1511,33,200
7762,0,337175,3,300.4,311.6,1715,30.8,203
7763,0,122622,1,300.3,311.5,1400,43.8,0
7764,1,254943,2,300.4,311.6,1200,76.6,3
7765,0,122624,1,300.4,311.7,1555,38.7,5
7766,0,337179,3,300.3,311.6,1427,56.2,8
7767,0,254946,2,300.3,311.4,1318,52.7,13
7768,0,337181,3,300.2,311.4,1319,54.6,15
7769,0,122628,1,300.2,311.4,1960,20.9,20
7770,0,254949,2,300.3,311.5,1552,38.9,23
7771,0,254950,2,300.3,311.5,1548,32.2,25
7772,0,254951,2,300.3,311.6,1709,29.5,27
7773,0,337186,3,300.3,311.5,1464,41,29
7774,0,254953,2,300.3,311.4,1759,24.8,34
7775,0,254954,2,300.3,311.5,1634,31.9,36
7776,0,254955,2,300.3,311.5,1663,33.6,38
7777,0,122636,1,300.3,311.5,1445,47.3,40
7778,0,254957,2,300.3,311.5,1695,25.6,43
7779,0,254958,2,300.4,311.6,1517,39,45
7780,0,254959,2,300.5,311.7,1811,26.8,47
7781,0,254960,2,300.4,311.6,1815,23.5,49
7782,0,254961,2,300.4,311.7,1513,40,51
7783,0,122642,1,300.4,311.6,1518,36.4,53
7784,0,254963,2,300.3,311.5,1667,28.8,56
7785,0,254964,2,300.3,311.5,1403,60.1,58
7786,0,254965,2,300.2,311.5,1383,42.1,60
7787,0,254966,2,300.3,311.5,1466,46.2,62
7788,0,254967,2,300.3,311.5,1378,47.5,64
7789,0,122648,1,300.2,311.5,1547,40.9,66
7790,0,254969,2,300.2,311.5,1495,38.5,69
7791,0,254970,2,300.1,311.4,1729,29.3,71
7792,0,254971,2,300.1,311.4,1418,47.7,73
7793,0,337206,3,300.1,311.4,1485,40.4,75
7794,0,254973,2,300.1,311.5,1434,40.8,80
7795,0,122654,1,300.2,311.6,1415,55.8,82
7796,0,337209,3,300.1,311.6,1674,29.6,85
7797,0,254976,2,300.1,311.5,1454,52.4,90
7798,0,254977,2,300,311.4,1476,39,92
7799,0,254978,2,300,311.5,1812,28.3,94
7800,0,254979,2,300,311.4,1374,41.9,96
7801,0,122660,1,300.1,311.4,1524,40.6,98
7802,0,254981,2,300,311.4,1383,49.6,101
7803,0,254982,2,299.9,311.3,1429,58.2,103
7804,0,122663,1,299.8,311.3,1517,41.2,105
7805,0,122664,1,299.9,311.4,1480,44.9,108
7806,0,254985,2,299.9,311.4,1706,28.8,111
7807,0,254986,2,300,311.5,1349,48.6,113
7808,0,122667,1,300,311.5,1451,49,115
7809,0,254988,2,299.9,311.4,1627,36.7,118
7810,0,122669,1,300,311.4,1537,35.4,120
7811,0,254990,2,300.1,311.5,2218,17,123
7812,0,122671,1,300,311.4,1466,39,125
7813,0,254992,2,300,311.5,1666,32,128
7814,0,254993,2,300,311.5,1455,41.7,130
7815,0,254994,2,300,311.4,1927,24.6,132
7816,0,122675,1,299.9,311.3,1703,28.4,134
7817,0,254996,2,299.8,311.2,1533,35.9,137
7818,0,337231,3,299.8,311.3,1785,25.4,139
7819,0,254998,2,299.8,311.2,2142,16.6,144
7820,0,254999,2,299.8,311.2,1369,46.2,146
7821,0,122680,1,299.8,311.2,1706,29.2,148
7822,0,255001,2,299.9,311.3,1802,24.4,151
7823,0,337236,3,299.9,311.3,1413,41.8,153
7824,0,255003,2,300,311.3,1484,53.2,158
7825,0,255004,2,299.9,311.3,1535,38.1,160
7826,0,122685,1,299.9,311.2,1579,35.5,162
7827,0,255006,2,299.8,311.1,1300,64.2,165
7828,0,122687,1,299.8,311.1,1452,44.3,167
7829,0,122688,1,299.8,311.1,1562,35.7,170
7830,0,255009,2,299.8,311.2,1664,28.3,173
7831,0,337244,3,299.9,311.2,1495,35.8,175
7832,0,122691,1,300,311.4,1533,42.6,180
7833,0,255012,2,300,311.4,1484,37,183
7834,0,255013,2,300,311.4,1604,38.7,185
7835,0,255014,2,300,311.4,1483,45.6,187
7836,0,255015,2,300.1,311.5,1549,34.7,189
7837,0,255016,2,300.1,311.4,1604,35,191
7838,0,255017,2,300.2,311.5,1685,31,193
7839,0,255018,2,300.2,311.6,1372,49.2,195
7840,0,255019,2,300.3,311.6,1374,47.4,197
7841,0,255020,2,300.2,311.6,1606,31,199
7842,0,255021,2,300.1,311.5,1471,47.2,201
7843,0,255022,2,300.1,311.5,1659,31.1,203
7844,0,122703,1,300.1,311.7,1400,48.5,205
7845,0,255024,2,300.1,311.7,1503,42.6,208
7846,0,255025,2,300.2,311.8,1798,23.2,210
7847,0,122706,1,300.2,311.6,1608,35,212
7848,0,255027,2,300.2,311.6,1322,50.9,215
7849,0,337262,3,300.2,311.6,1547,37.7,217
7850,1,122709,1,300.3,311.7,1374,47.9,222
7851,0,122710,1,300.3,311.7,1447,36.8,0
7852,0,255031,2,300.4,311.7,1373,47.2,3
7853,0,255032,2,300.3,311.7,1515,37.5,5
7854,0,255033,2,300.3,311.7,1317,56.5,7
7855,0,255034,2,300.3,311.8,1551,37.2,9
7856,0,122715,1,300.3,311.8,1592,32.1,11
7857,0,255036,2,300.4,311.8,1433,42.2,14
7858,0,255037,2,300.5,311.9,1432,43.1,16
7859,0,255038,2,300.5,311.9,1350,51.7,18
7860,0,122719,1,300.5,311.9,1370,44.8,20
7861,0,255040,2,300.5,312,1415,44.6,23
7862,0,255041,2,300.5,312,1498,42.9,25
7863,0,122722,1,300.5,312,1382,54.1,27
7864,0,122723,1,300.5,311.9,1511,44.5,30
7865,0,255044,2,300.5,311.9,1330,59.5,33
7866,0,255045,2,300.5,311.9,1383,50.5,35
7867,0,255046,2,300.5,311.9,1431,49.4,37
7868,0,255047,2,300.5,312,1461,38.1,39
7869,0,337282,3,300.4,311.9,1438,46.7,41
7870,0,122729,1,300.5,312,1779,27.7,46
7871,0,122730,1,300.6,312.1,1293,52.3,49
7872,0,255051,2,300.6,312.2,1308,54.7,52
7873,0,255052,2,300.6,312.3,1532,37.2,54
7874,0,255053,2,300.7,312.4,1470,38.6,56
7875,0,255054,2,300.7,312.3,1548,37.9,58
7876,0,255055,2,300.7,312.3,1898,24,60
7877,0,337290,3,300.7,312.2,1335,49,62
7878,0,255057,2,300.7,312.3,1420,53.8,67
7879,0,255058,2,300.7,312.3,1418,49,69
7880,0,122739,1,300.8,312.3,1535,40.3,71
7881,0,337294,3,300.7,312.4,1457,47.2,74
7882,0,255061,2,300.8,312.4,1493,39.1,79
7883,0,337296,3,300.7,312.3,1670,27.3,81
7884,0,337297,3,300.7,312.3,1446,45.4,86
7885,1,255064,2,300.8,312.4,1465,59.1,91
7886,0,255065,2,300.7,312.3,1590,36.3,93
7887,0,122746,1,300.6,312.2,2174,18.5,95
7888,0,255067,2,300.7,312.4,1590,37.9,98
7889,0,255068,2,300.7,312.3,1577,33.2,100
7890,0,122749,1,300.7,312.4,1371,61.7,102
7891,0,255070,2,300.8,312.4,1767,25.6,105
7892,0,255071,2,300.8,312.5,1517,39.2,107
7893,0,122752,1,300.9,312.6,1555,40.6,109
7894,0,255073,2,300.9,312.7,1416,43.8,112
7895,0,122754,1,300.8,312.6,1588,35.6,114
7896,0,255075,2,300.8,312.6,1422,50,117
7897,0,255076,2,300.8,312.6,1376,53.6,119
7898,0,255077,2,300.8,312.5,1434,50.7,121
7899,0,255078,2,300.8,312.5,1423,47.3,123
7900,0,255079,2,300.9,312.4,1364,52.5,125
7901,0,255080,2,300.8,312.4,1825,23.8,127
7902,0,255081,2,300.8,312.4,1365,44.5,129
7903,0,122762,1,300.7,312.3,1430,47.2,131
7904,0,255083,2,300.8,312.3,1435,44.8,134
7905,0,122764,1,300.8,312.4,1811,25.1,136
7906,0,122765,1,300.8,312.4,1465,43.7,139
7907,0,255086,2,300.9,312.4,1372,51,142
7908,0,255087,2,300.8,312.3,1858,26.3,144
7909,0,255088,2,300.7,312.3,1715,26.8,146
7910,0,255089,2,300.7,312.2,1590,38.5,148
7911,0,122770,1,300.8,312.2,1664,25.7,150
7912,0,255091,2,300.7,312.1,1512,36.9,153
7913,0,255092,2,300.7,312.1,1498,44,155
7914,0,255093,2,300.7,312.1,1395,41.9,157
7915,0,337328,3,300.7,312.1,1490,43.1,159
7916,0,337329,3,300.8,312.1,1527,35.1,164
7917,0,255096,2,300.8,312.1,1512,37.1,169
7918,0,255097,2,300.9,312.1,1474,42.4,171
7919,0,255098,2,300.8,312.1,1505,41.3,173
7920,0,255099,2,300.8,312,1496,40,175
7921,0,255100,2,300.8,312,1382,49.3,177
7922,0,255101,2,300.7,311.9,1419,47.7,179
7923,0,255102,2,300.7,311.9,1462,39.7,181
7924,0,122783,1,300.8,312,1450,45,183
7925,0,337338,3,300.7,311.9,1389,46.5,186
7926,0,122785,1,300.7,311.9,1697,28.2,191
7927,1,255106,2,300.7,311.9,1335,57.1,194
7928,0,255107,2,300.7,311.9,1476,42,196
7929,0,255108,2,300.6,311.7,1497,43.6,198
7930,0,122789,1,300.6,311.6,1669,29.2,200
7931,0,255110,2,300.6,311.6,1455,48,203
7932,0,255111,2,300.7,311.7,1499,38.4,205
7933,0,255112,2,300.7,311.8,1478,41.9,207
7934,0,255113,2,300.8,311.8,1928,21.8,209
7935,0,122794,1,300.8,311.9,1621,28.3,211
7936,0,122795,1,300.8,311.9,1356,44.3,214
7937,0,255116,2,300.8,311.7,1490,46.4,217
7938,0,255117,2,300.8,311.7,1578,31.4,219
7939,0,255118,2,300.8,311.7,1681,31.3,221
7940,0,255119,2,300.8,311.8,1417,43.4,223
7941,0,122800,1,300.7,311.7,1532,40,0
7942,0,122801,1,300.7,311.7,1499,38.9,3
7943,0,255122,2,300.8,311.7,1432,45.8,6
7944,0,255123,2,300.8,311.7,1753,29,8
7945,0,255124,2,300.8,311.7,1414,49,10
7946,0,255125,2,300.8,311.7,1655,32.2,12
7947,0,255126,2,300.8,311.6,1516,35.6,14
7948,0,255127,2,300.8,311.7,1426,45.5,16
7949,0,255128,2,300.8,311.7,1479,39.4,18
7950,0,122809,1,300.7,311.5,1569,36.4,20
7951,0,255130,2,300.8,311.6,1568,36,23
7952,0,122811,1,300.9,311.8,1843,24.5,25
7953,0,122812,1,300.9,311.9,1480,40.9,28
7954,0,255133,2,301,312,1447,36.8,31
7955,0,255134,2,301,311.9,1454,41.9,33
7956,0,122815,1,300.9,311.9,1310,56.1,35
7957,0,337370,3,300.9,311.9,1513,38,38
7958,0,337371,3,300.9,311.9,2140,16.5,43
7959,0,255138,2,301,312.1,1377,49.9,48
7960,0,255139,2,301,312.1,1585,32.3,50
7961,0,337374,3,301.1,312.2,1491,42.6,52
7962,0,255141,2,301,312.2,1264,59,57
7963,0,255142,2,301,312.2,1372,47,59
7964,0,255143,2,301,312.2,1510,39.9,61
7965,0,255144,2,300.9,312.1,1423,40.2,63
7966,0,255145,2,301.1,312.3,1464,35.3,65
7967,0,255146,2,301,312.2,1602,35.9,67
7968,0,122827,1,301,312.2,1629,32.6,69
7969,0,255148,2,300.9,312.2,1811,23.2,72
7970,0,255149,2,300.9,312.1,1711,28.8,74
7971,0,122830,1,300.9,312.1,1297,48.6,76
7972,0,255151,2,301,312.1,1405,46.1,79
7973,0,255152,2,301.1,312.2,1397,54.9,81
7974,0,255153,2,301.1,312.3,1682,29.7,83
7975,0,255154,2,301.2,312.3,1528,38.4,85
7976,0,122835,1,301.2,312.3,1548,38.3,87
7977,0,337390,3,301.2,312.4,1395,47.8,90
7978,0,255157,2,301.2,312.4,1378,59,95
7979,0,255158,2,301.2,312.4,1480,53.5,97
7980,0,122839,1,301.2,312.4,1428,36.6,99
7981,0,122840,1,301.2,312.4,1505,39.6,102
7982,0,255161,2,301,312.3,1445,36.4,105
7983,0,255162,2,301,312.3,1488,42.6,107
7984,0,255163,2,301,312.2,1601,33,109
7985,0,255164,2,301,312.3,1550,34.9,111
7986,0,255165,2,301,312.2,1540,34.1,113
7987,0,255166,2,301.1,312.3,1587,34.5,115
7988,0,337401,3,301,312.2,1489,40.3,117
7989,0,255168,2,301.1,312.3,1486,34.9,122
7990,0,255169,2,301.1,312.4,1430,37.9,124
7991,0,122850,1,301.1,312.4,1809,25.1,126
7992,0,255171,2,301.1,312.3,1534,39,129
7993,0,122852,1,301.1,312.3,1852,25.9,131
7994,0,255173,2,301.1,312.3,1595,31.9,134
7995,0,255174,2,301,312.3,1424,43.5,136
7996,0,255175,2,301,312.2,1776,28.8,138
7997,0,122856,1,301,312.2,1499,41.5,140
7998,1,122857,1,301,312.2,2710,9.7,143
7999,0,255178,2,300.9,312.1,1359,51.7,146
8000,0,122859,1,300.9,312.1,1617,31,148
8001,0,122860,1,300.8,312,1443,53.3,151
8002,0,255181,2,300.8,312,1374,50.2,154
8003,0,122862,1,300.9,312.1,1851,23,156
8004,0,122863,1,300.8,312,1274,67.3,159
8005,0,255184,2,300.9,312,1533,44,162
8006,0,255185,2,300.8,312,1477,37.3,164
8007,0,255186,2,300.9,312.1,1462,46,166
8008,0,122867,1,301,312.1,1664,28.4,168
8009,0,255188,2,300.8,311.9,1414,41.1,171
8010,0,337423,3,300.9,312,2129,17.8,173
8011,0,255190,2,300.8,311.8,1323,61.1,178
8012,0,255191,2,300.8,311.8,1427,43.3,180
8013,0,122872,1,300.9,312,1375,56.1,182
8014,0,122873,1,300.9,312,1402,50.7,185
8015,0,255194,2,300.9,312,1500,44.2,188
8016,0,122875,1,301,312,1558,37.5,190
8017,0,122876,1,300.9,312,1447,41.4,193
8018,0,255197,2,301,312,1518,39.3,196
8019,0,255198,2,301,311.9,1889,23.5,198
8020,0,255199,2,301,312.1,1675,30.7,200
8021,0,337434,3,300.9,312,1720,27.9,202
8022,0,122881,1,301,312,1499,34.6,207
8023,0,255202,2,300.9,312,1441,43.8,210
8024,0,337437,3,300.9,312,1397,42.7,212
8025,0,255204,2,300.9,312,1493,38.7,217
8026,0,122885,1,300.8,312,1422,50.7,219
8027,1,255206,2,300.7,311.9,1399,50.2,222
8028,0,255207,2,300.6,311.9,1425,44.9,224
8029,0,255208,2,300.6,311.8,1501,44.8,226
8030,0,122889,1,300.6,311.9,1629,35.3,0
8031,0,255210,2,300.6,312,1490,42.2,3
8032,0,255211,2,300.7,312,1550,32.4,5
8033,0,255212,2,300.8,312,1416,46.5,7
8034,0,255213,2,300.7,311.9,1485,38.8,9
8035,0,255214,2,300.7,311.8,1564,36.8,11
8036,0,255215,2,300.7,311.7,1910,19.7,13
8037,0,255216,2,300.7,311.7,1460,46.1,15
8038,0,255217,2,300.7,311.8,1603,34.1,17
8039,0,255218,2,300.7,311.8,1486,47.3,19
8040,0,255219,2,300.8,311.9,1560,31.8,21
8041,0,255220,2,300.8,311.9,1498,39.3,23
8042,0,337455,3,300.8,311.9,1431,48.5,25
8043,0,255222,2,300.8,311.9,1486,45.1,30
8044,0,255223,2,300.7,311.9,1486,35.8,32
8045,0,255224,2,300.7,311.8,1441,38.1,34
8046,0,122905,1,300.7,311.9,1366,55.1,36
8047,0,255226,2,300.6,311.8,1471,41.4,39
8048,0,255227,2,300.6,311.9,1463,38.2,41
8049,0,255228,2,300.6,311.9,1413,41.3,43
8050,0,337463,3,300.6,311.9,1604,30.5,45
8051,0,255230,2,300.7,312,1401,51.1,50
8052,0,255231,2,300.6,311.8,1652,27.2,52
8053,0,255232,2,300.5,311.9,1403,45.7,54
8054,0,255233,2,300.5,311.9,1887,21.7,56
8055,0,255234,2,300.4,311.8,1405,47.9,58
8056,0,337469,3,300.2,311.6,1496,41.1,60
8057,0,255236,2,300.1,311.5,1499,43.4,65
8058,0,255237,2,300.2,311.5,1549,37.2,67
8059,0,255238,2,300.3,311.6,1515,44.9,69
8060,0,255239,2,300.2,311.6,1540,37.7,71
8061,0,337474,3,300.2,311.5,1426,44.3,73
8062,0,122921,1,300.2,311.6,1465,41.4,78
8063,0,122922,1,300.3,311.6,1359,54.1,81
8064,0,122923,1,300.3,311.7,1551,36.4,84
8065,0,255244,2,300.5,311.8,1596,34.8,87
8066,0,122925,1,300.5,311.9,1670,26.3,89
8067,0,255246,2,300.4,311.9,1868,21.3,92
8068,0,122927,1,300.6,312,1490,39.8,94
8069,0,122928,1,300.5,311.9,1676,35.2,97
8070,0,122929,1,300.5,311.9,1875,22.1,100
8071,0,122930,1,300.5,312,1867,23,103
8072,0,255251,2,300.5,312,1646,29.5,106
8073,0,337486,3,300.5,312,1375,43.2,108
8074,0,255253,2,300.5,312,1558,36.7,113
8075,0,255254,2,300.4,312,1631,34.9,115
8076,0,255255,2,300.4,312,1366,43,117
8077,0,255256,2,300.3,311.8,1360,48,119
8078,0,255257,2,300.3,311.8,1547,39.7,121
8079,0,255258,2,300.3,311.7,1571,31.2,123
8080,0,255259,2,300.2,311.5,1528,36.1,125
8081,0,337494,3,300.2,311.5,1432,43.6,127
8082,0,255261,2,300.2,311.6,1356,53.5,132
8083,0,337496,3,300.1,311.5,1422,46.2,134
8084,0,255263,2,300.1,311.4,1438,42.2,139
8085,0,255264,2,300.2,311.4,1483,44.4,141
8086,0,255265,2,300.2,311.4,1331,49.8,143
8087,0,255266,2,300.2,311.4,1463,37.5,145
8088,0,255267,2,300.1,311.4,1446,40.6,147
8089,0,255268,2,300.1,311.4,1356,45.7,149
